,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,34312,IMU0,-9,4,-5,-967,74,293
1,34312,IMU1,34,-16,-2,-965,73,301
2,34312,IMU2,11,9,-10,-980,71,289
3,34322,IMU0,-7,2,-1,-968,73,291
4,34322,IMU1,36,-19,2,-965,71,299
5,34322,IMU2,12,7,-6,-981,70,286
6,34332,IMU0,-8,3,-3,-969,71,294
7,34332,IMU1,36,-17,1,-966,68,303
8,34332,IMU2,12,8,-8,-983,68,290
9,34342,IMU0,-9,3,-4,-967,72,291
10,34342,IMU1,35,-17,-1,-965,70,301
11,34342,IMU2,9,6,-11,-980,70,287
12,34352,IMU0,-9,2,-2,-969,77,290
13,34352,IMU1,34,-19,1,-965,72,300
14,34352,IMU2,11,6,-8,-981,73,285
15,34362,IMU0,-8,3,-3,-968,74,292
16,34362,IMU1,34,-18,0,-966,72,300
17,34362,IMU2,10,7,-9,-982,71,290
18,34372,IMU0,-9,4,-2,-969,71,293
19,34372,IMU1,33,-17,0,-966,69,303
20,34372,IMU2,9,9,-7,-982,67,291
21,34382,IMU0,-9,5,-1,-971,76,290
22,34382,IMU1,35,-16,2,-969,72,300
23,34382,IMU2,12,10,-6,-985,72,288
24,34392,IMU0,-11,9,-6,-970,72,291
25,34392,IMU1,34,-12,-3,-969,70,300
26,34392,IMU2,8,15,-11,-985,66,293
27,34402,IMU0,-3,-3,-7,-961,68,287
28,34402,IMU1,40,-23,-6,-960,66,296
29,34402,IMU2,17,2,-13,-976,61,282
30,34412,IMU0,-18,-10,-16,-973,60,293
31,34412,IMU1,25,-30,-14,-975,56,296
32,34412,IMU2,4,-5,-22,-981,57,275
33,34422,IMU0,-19,-8,-24,-1003,80,305
34,34422,IMU1,21,-26,-21,-1006,75,309
35,34422,IMU2,2,-6,-32,-1014,77,293
36,34432,IMU0,-13,-13,-23,-973,85,284
37,34432,IMU1,28,-35,-19,-974,74,285
38,34432,IMU2,9,-7,-30,-989,90,267
39,34442,IMU0,-8,-13,-21,-958,83,286
40,34442,IMU1,43,-24,-17,-955,93,293
41,34442,IMU2,17,-3,-27,-974,62,277
42,34452,IMU0,3,6,-19,-982,81,311
43,34452,IMU1,45,-14,-16,-979,76,321
44,34452,IMU2,23,13,-25,-1004,75,312
45,34462,IMU0,-22,-6,-66,-1015,45,284
46,34462,IMU1,17,-10,-66,-1004,87,314
47,34462,IMU2,-7,9,-74,-1024,68,295
