,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,112315,IMU0,-9,4,-5,935,-48,-464
1,112315,IMU1,26,-15,-4,926,-30,-463
2,112315,IMU2,8,9,-11,922,-51,-462
3,112325,IMU0,-10,4,-3,936,-46,-467
4,112325,IMU1,27,-16,-2,926,-27,-464
5,112325,IMU2,8,8,-11,924,-50,-460
6,112335,IMU0,-8,2,-1,935,-45,-465
7,112335,IMU1,28,-17,0,924,-26,-461
8,112335,IMU2,9,6,-9,920,-47,-461
9,112345,IMU0,-6,3,-1,928,-46,-464
10,112345,IMU1,30,-16,1,917,-27,-465
11,112345,IMU2,10,6,-7,917,-48,-464
12,112355,IMU0,-9,-1,-1,926,-56,-467
13,112355,IMU1,27,-21,1,918,-37,-465
14,112355,IMU2,8,3,-8,919,-58,-464
15,112365,IMU0,-2,3,-1,935,-43,-471
16,112365,IMU1,34,-16,1,926,-25,-468
17,112365,IMU2,14,11,-9,929,-51,-462
18,112375,IMU0,-18,7,-4,947,-25,-477
19,112375,IMU1,18,-10,-3,937,-10,-476
20,112375,IMU2,1,16,-12,937,-39,-471
21,112385,IMU0,-39,30,-4,964,-15,-467
22,112385,IMU1,-3,11,-4,951,3,-464
23,112385,IMU2,-22,36,-16,953,-13,-467
24,112395,IMU0,-11,29,13,939,-75,-451
25,112395,IMU1,25,9,15,929,-68,-452
26,112395,IMU2,8,32,9,913,-113,-452
27,112405,IMU0,-6,19,3,930,-73,-451
28,112405,IMU1,28,-1,3,918,-48,-444
29,112405,IMU2,10,25,-10,928,-33,-440
30,112415,IMU0,-2,-10,2,948,-2,-482
31,112415,IMU1,35,-30,6,936,12,-487
32,112415,IMU2,19,-6,2,921,-25,-515
33,112425,IMU0,32,28,66,1309,-124,-592
34,112425,IMU1,67,10,71,1316,-106,-578
35,112425,IMU2,41,27,75,1357,-97,-498
36,112435,IMU0,-18,-104,134,1924,-2,-877
37,112435,IMU1,20,-125,133,1916,16,-911
38,112435,IMU2,-5,-106,117,1983,-50,-963
39,112445,IMU0,-11,-169,102,2539,-72,-1246
40,112445,IMU1,31,-191,104,2518,-3,-1252
41,112445,IMU2,1,-175,101,2573,9,-1259
42,112455,IMU0,9,-116,153,3023,-61,-1553
43,112455,IMU1,58,-130,154,3003,-9,-1553
44,112455,IMU2,33,-91,148,3075,5,-1603
45,112465,IMU0,32,-14,61,3648,-27,-1848
46,112465,IMU1,62,-30,64,3613,21,-1853
47,112465,IMU2,48,1,54,3635,-25,-1844
48,112475,IMU0,39,17,21,4079,-79,-1979
49,112475,IMU1,74,-7,24,4042,-19,-1968
50,112475,IMU2,56,13,15,4107,-31,-1972
51,112485,IMU0,37,-56,54,4496,-69,-2197
52,112485,IMU1,70,-77,56,4446,-19,-2200
53,112485,IMU2,53,-58,46,4450,-85,-2182
54,112495,IMU0,24,-101,95,4653,-131,-2291
55,112495,IMU1,63,-127,97,4611,-64,-2277
56,112495,IMU2,37,-101,82,4611,-132,-2254
57,112505,IMU0,-10,-93,77,4710,-123,-2324
58,112505,IMU1,28,-116,80,4664,-49,-2320
59,112505,IMU2,-1,-103,69,4684,-84,-2312
60,112515,IMU0,22,-60,133,4663,-141,-2391
61,112515,IMU1,74,-86,133,4613,-73,-2371
62,112515,IMU2,40,-59,113,4621,-139,-2349
63,112525,IMU0,52,-41,148,4675,-66,-2443
64,112525,IMU1,101,-56,151,4617,-2,-2445
65,112525,IMU2,73,-35,142,4649,-44,-2396
66,112535,IMU0,38,23,115,4722,-89,-2452
67,112535,IMU1,80,5,116,4666,-26,-2465
68,112535,IMU2,57,31,105,4689,-86,-2432
69,112545,IMU0,26,34,83,4763,-114,-2471
70,112545,IMU1,62,14,85,4707,-52,-2476
71,112545,IMU2,42,41,73,4729,-113,-2442
72,112555,IMU0,-8,18,-20,4795,-127,-2481
73,112555,IMU1,21,-2,-18,4741,-66,-2481
74,112555,IMU2,8,24,-25,4756,-127,-2454
75,112565,IMU0,-36,-27,-63,4819,-55,-2527
76,112565,IMU1,5,-41,-58,4776,7,-2531
77,112565,IMU2,-11,-19,-57,4806,-53,-2513
78,112575,IMU0,-3,-17,34,4844,-54,-2568
79,112575,IMU1,40,-34,38,4798,3,-2558
80,112575,IMU2,16,-5,29,4829,-55,-2544
81,112585,IMU0,-19,-12,24,4891,-124,-2576
82,112585,IMU1,22,-29,25,4831,-68,-2568
83,112585,IMU2,-11,-8,11,4849,-126,-2550
84,112595,IMU0,-31,-25,1,4891,-75,-2580
85,112595,IMU1,5,-42,3,4839,-13,-2574
86,112595,IMU2,-15,-15,-6,4862,-74,-2554
87,112605,IMU0,2,-34,59,4880,-67,-2560
88,112605,IMU1,31,-53,61,4832,2,-2554
89,112605,IMU2,22,-26,51,4854,-60,-2533
90,112615,IMU0,43,-56,116,4870,-40,-2538
91,112615,IMU1,84,-78,118,4828,30,-2533
92,112615,IMU2,58,-53,111,4854,-29,-2515
93,112625,IMU0,76,-74,117,4818,-65,-2517
94,112625,IMU1,118,-86,122,4766,1,-2517
95,112625,IMU2,93,-63,114,4783,-57,-2495
96,112635,IMU0,56,-74,24,4770,-79,-2509
97,112635,IMU1,89,-84,26,4714,-11,-2509
98,112635,IMU2,66,-61,16,4727,-69,-2480
99,112645,IMU0,44,-46,-44,4717,-70,-2486
100,112645,IMU1,89,-63,-34,4667,-1,-2469
101,112645,IMU2,56,-36,-42,4688,-58,-2437
102,112655,IMU0,35,-27,-29,4680,-25,-2449
103,112655,IMU1,68,-42,-27,4640,41,-2432
104,112655,IMU2,40,-16,-35,4671,-18,-2410
105,112665,IMU0,20,-6,-27,4651,-85,-2442
106,112665,IMU1,55,-13,-25,4605,-2,-2421
107,112665,IMU2,36,1,-28,4627,-63,-2416
108,112675,IMU0,-12,9,-64,4635,-70,-2390
109,112675,IMU1,31,-6,-59,4617,8,-2389
110,112675,IMU2,4,18,-68,4633,-61,-2366
111,112685,IMU0,-21,-36,-67,4571,-67,-2364
112,112685,IMU1,18,-49,-63,4527,1,-2371
113,112685,IMU2,-9,-18,-77,4569,-65,-2370
114,112695,IMU0,-32,-32,-42,4521,-122,-2353
115,112695,IMU1,2,-59,-40,4483,-78,-2360
116,112695,IMU2,-15,-24,-49,4486,-140,-2339
117,112705,IMU0,-64,2,-62,4437,-112,-2344
118,112705,IMU1,-17,-26,-60,4392,-55,-2342
119,112705,IMU2,-42,15,-70,4401,-130,-2317
120,112715,IMU0,-65,43,-58,4404,-126,-2329
121,112715,IMU1,-11,26,-57,4364,-69,-2347
122,112715,IMU2,-47,59,-68,4362,-128,-2308
123,112725,IMU0,-47,64,-18,4409,-140,-2311
124,112725,IMU1,-11,44,-14,4366,-91,-2301
125,112725,IMU2,-23,74,-27,4386,-123,-2272
126,112735,IMU0,-69,-2,-59,4375,-124,-2286
127,112735,IMU1,-36,-20,-54,4328,-62,-2293
128,112735,IMU2,-54,9,-66,4383,-110,-2274
129,112745,IMU0,-47,-46,-22,4273,-173,-2290
130,112745,IMU1,-14,-55,-19,4219,-110,-2265
131,112745,IMU2,-28,-38,-27,4272,-168,-2228
132,112755,IMU0,-37,-25,5,4230,-115,-2285
133,112755,IMU1,0,-46,9,4185,-54,-2270
134,112755,IMU2,-18,-26,-1,4222,-125,-2269
135,112765,IMU0,-58,22,6,4210,-105,-2268
136,112765,IMU1,-18,-5,8,4162,-41,-2277
137,112765,IMU2,-30,15,-1,4187,-122,-2266
138,112775,IMU0,-52,45,2,4188,-83,-2276
139,112775,IMU1,-10,16,3,4148,-23,-2268
140,112775,IMU2,-36,26,-5,4160,-96,-2242
141,112785,IMU0,-31,37,39,4161,-73,-2238
142,112785,IMU1,16,9,40,4129,-17,-2240
143,112785,IMU2,-11,36,27,4128,-86,-2216
144,112795,IMU0,-14,4,42,4131,-72,-2188
145,112795,IMU1,34,-24,43,4089,-23,-2201
146,112795,IMU2,3,7,34,4091,-79,-2165
147,112805,IMU0,-28,-11,26,4050,-55,-2191
148,112805,IMU1,-5,-23,28,4006,-9,-2191
149,112805,IMU2,-5,2,16,4031,-46,-2168
150,112815,IMU0,-15,12,47,4001,-61,-2183
151,112815,IMU1,2,-3,50,3956,-13,-2180
152,112815,IMU2,5,22,40,3979,-45,-2167
153,112825,IMU0,-18,38,53,3970,-25,-2161
154,112825,IMU1,17,21,56,3924,24,-2177
155,112825,IMU2,9,43,42,3964,-14,-2129
156,112835,IMU0,-16,28,52,3963,-52,-2097
157,112835,IMU1,34,10,52,3911,0,-2080
158,112835,IMU2,11,30,45,3945,-51,-2079
159,112845,IMU0,-53,-26,-20,3850,-20,-2073
160,112845,IMU1,-16,-53,-19,3803,38,-2072
161,112845,IMU2,-33,-16,-26,3819,-27,-2075
162,112855,IMU0,-32,-33,-2,3733,-7,-2064
163,112855,IMU1,3,-50,-1,3692,50,-2057
164,112855,IMU2,-22,-17,-8,3704,-17,-2039
165,112865,IMU0,-40,1,2,3653,7,-2029
166,112865,IMU1,-4,-15,3,3617,57,-2006
167,112865,IMU2,-30,24,-4,3619,-1,-2007
168,112875,IMU0,-43,43,-9,3630,-12,-2003
169,112875,IMU1,-11,20,-7,3598,33,-2008
170,112875,IMU2,-36,52,-16,3605,-14,-1991
171,112885,IMU0,-47,18,-13,3603,-65,-2003
172,112885,IMU1,-3,3,-12,3559,-32,-1992
173,112885,IMU2,-32,27,-18,3577,-60,-1991
174,112895,IMU0,-27,12,-2,3554,14,-1962
175,112895,IMU1,23,-13,1,3518,57,-1970
176,112895,IMU2,-13,12,-9,3553,21,-1953
177,112905,IMU0,-14,-30,26,3509,33,-1976
178,112905,IMU1,41,-48,27,3468,90,-1968
179,112905,IMU2,3,-23,20,3492,27,-1945
180,112915,IMU0,32,3,106,3441,71,-1951
181,112915,IMU1,80,-4,108,3396,116,-1949
182,112915,IMU2,52,15,100,3424,71,-1945
183,112925,IMU0,35,74,105,3448,26,-1900
184,112925,IMU1,68,63,107,3405,72,-1881
185,112925,IMU2,49,85,101,3414,28,-1878
186,112935,IMU0,-9,117,21,3477,19,-1860
187,112935,IMU1,31,114,21,3432,67,-1860
188,112935,IMU2,8,128,16,3442,20,-1842
189,112945,IMU0,-35,167,-14,3392,87,-1849
190,112945,IMU1,-5,157,-11,3361,137,-1848
191,112945,IMU2,-9,172,-21,3378,86,-1830
192,112955,IMU0,-44,305,-14,3257,118,-1815
