,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,186131,IMU1,33,-19,-1,-47,1021,17
1,186131,IMU2,13,7,-10,-43,1016,27
2,186141,IMU0,-3,9,-4,-32,1014,12
3,186141,IMU1,33,-19,-1,-48,1021,19
4,186141,IMU2,13,7,-10,-43,1014,27
5,186151,IMU0,-3,8,-4,-31,1014,12
6,186151,IMU1,33,-19,-1,-48,1022,18
7,186151,IMU2,13,7,-10,-43,1014,27
8,186161,IMU0,-3,8,-4,-31,1014,13
9,186161,IMU1,33,-18,-1,-48,1022,17
10,186161,IMU2,13,8,-10,-44,1014,28
11,186171,IMU0,-3,9,-4,-31,1014,14
12,186171,IMU1,32,-17,-2,-48,1022,19
13,186171,IMU2,12,9,-11,-43,1013,28
14,186181,IMU0,-3,10,-3,-31,1014,14
15,186181,IMU1,33,-18,-1,-47,1023,17
16,186181,IMU2,11,9,-10,-42,1015,28
17,186191,IMU0,-2,12,-3,-29,1017,13
18,186191,IMU1,33,-15,-1,-44,1026,18
19,186191,IMU2,11,11,-11,-41,1019,27
20,186201,IMU0,-3,14,-3,-32,1010,14
21,186201,IMU1,33,-13,-1,-46,1018,20
22,186201,IMU2,11,14,-11,-42,1010,29
23,186211,IMU0,-3,15,-4,-28,1016,13
24,186211,IMU1,33,-11,-1,-43,1026,20
25,186211,IMU2,11,15,-11,-40,1017,27
26,186221,IMU0,-3,15,-5,-33,1010,14
27,186221,IMU1,33,-12,-2,-49,1019,18
28,186221,IMU2,12,15,-12,-44,1009,28
29,186231,IMU0,-3,12,-5,-30,1017,15
30,186231,IMU1,33,-15,-2,-46,1027,19
31,186231,IMU2,12,12,-11,-40,1017,28
32,186241,IMU0,-3,7,-5,-34,1011,14
33,186241,IMU1,34,-21,-2,-51,1021,17
34,186241,IMU2,12,8,-12,-45,1012,26
35,186251,IMU0,-3,3,-5,-32,1015,13
36,186251,IMU1,33,-24,-2,-49,1025,17
37,186251,IMU2,13,4,-12,-43,1015,27
38,186261,IMU0,-3,2,-4,-34,1015,10
39,186261,IMU1,33,-24,-2,-49,1022,17
40,186261,IMU2,13,3,-11,-46,1015,23
41,186271,IMU0,-3,4,-4,-34,1014,12
42,186271,IMU1,34,-22,-1,-51,1021,18
43,186271,IMU2,13,4,-10,-46,1014,24
44,186281,IMU0,-2,7,-4,-32,1014,11
45,186281,IMU1,34,-20,-1,-48,1023,19
46,186281,IMU2,13,7,-11,-44,1014,25
47,186291,IMU0,-3,9,-3,-34,1017,10
48,186291,IMU1,32,-17,0,-50,1027,16
49,186291,IMU2,12,9,-10,-45,1019,26
50,186301,IMU0,-3,7,-3,-31,1008,13
51,186301,IMU1,33,-20,0,-47,1018,17
52,186301,IMU2,12,8,-10,-43,1010,25
53,186311,IMU0,-3,4,-4,-34,1017,13
54,186311,IMU1,33,-23,-1,-48,1027,19
55,186311,IMU2,13,4,-11,-44,1019,26
56,186321,IMU0,-4,1,-4,-32,1011,12
57,186321,IMU1,32,-27,-1,-47,1021,19
58,186321,IMU2,12,0,-11,-41,1012,26
59,186331,IMU0,-4,-1,-5,-31,1015,13
60,186331,IMU1,33,-30,-1,-46,1025,20
61,186331,IMU2,12,-1,-11,-41,1017,28
62,186341,IMU0,-3,0,-4,-28,1021,8
63,186341,IMU1,34,-27,-1,-43,1031,15
64,186341,IMU2,12,0,-11,-38,1023,25
65,186351,IMU0,0,3,-4,10,1628,21
66,186351,IMU1,36,-24,-2,-16,1633,21
67,186351,IMU2,15,2,-11,-3,1659,7
68,186361,IMU0,52,-14,32,193,5598,-101
69,186361,IMU1,86,-33,36,113,5593,-71
70,186361,IMU2,65,-11,28,181,5698,-68
71,186371,IMU0,25,-54,12,-180,8705,58
72,186371,IMU1,56,-71,16,-307,8705,52
73,186371,IMU2,36,-44,4,-208,8752,86
74,186381,IMU0,22,-96,-14,-62,10139,165
75,186381,IMU1,56,-71,16,-307,8705,52
76,186381,IMU2,42,-89,-23,-95,10165,167
77,186391,IMU0,26,-169,-33,-8,10761,-37
78,186391,IMU1,63,-191,-31,-167,10767,-42
79,186391,IMU2,47,-163,-41,-43,10777,-21
80,186401,IMU0,36,-190,-31,-30,11073,37
81,186401,IMU1,63,-208,-28,-195,11078,27
82,186401,IMU2,58,-179,-38,-62,11088,47
83,186411,IMU0,47,-173,-16,4,11166,-17
84,186411,IMU1,94,-202,-15,-161,11173,-19
85,186411,IMU2,69,-161,-24,-41,11178,4
86,186421,IMU0,49,-162,-3,5,11251,-26
87,186421,IMU1,105,-196,-2,-163,11257,-30
88,186421,IMU2,66,-159,-10,-25,11267,-9
89,186431,IMU0,49,-125,-1,58,11324,-35
90,186431,IMU1,102,-155,0,-109,11332,-31
91,186431,IMU2,65,-122,-9,22,11335,-29
92,186441,IMU0,42,-51,-19,-6,11317,-48
93,186441,IMU1,85,-78,-17,-178,11324,-49
94,186441,IMU2,57,-48,-27,-58,11327,-13
95,186451,IMU0,36,-16,-51,-2,11357,-50
96,186451,IMU1,73,-40,-47,-176,11366,-51
97,186451,IMU2,47,-14,-59,-40,11374,-31
98,186461,IMU0,40,78,-76,24,11386,-112
99,186461,IMU1,73,57,-72,-148,11395,-114
100,186461,IMU2,52,84,-84,-16,11395,-76
101,186471,IMU0,55,182,-96,-14,11373,-77
102,186471,IMU1,84,162,-91,-181,11380,-85
103,186471,IMU2,70,182,-102,-54,11385,-65
104,186481,IMU0,76,259,-107,8,11429,-79
105,186481,IMU1,105,238,-101,-163,11437,-85
106,186481,IMU2,91,264,-112,-37,11443,-53
107,186491,IMU0,94,232,-105,-27,11500,-75
108,186491,IMU1,117,212,-100,-195,11508,-79
109,186491,IMU2,106,227,-109,-50,11508,-50
110,186501,IMU0,93,182,-97,-65,11495,-67
111,186501,IMU1,121,158,-91,-236,11501,-72
112,186501,IMU2,103,175,-100,-109,11506,-66
113,186511,IMU0,71,178,-75,-64,11464,-157
114,186511,IMU1,100,156,-71,-233,11470,-159
115,186511,IMU2,80,178,-79,-108,11470,-131
116,186521,IMU0,30,220,-49,-131,11485,-44
117,186521,IMU1,59,196,-47,-299,11492,-41
118,186521,IMU2,41,219,-54,-145,11500,13
119,186531,IMU0,-9,239,-20,-25,11544,-129
120,186531,IMU1,22,217,-17,-194,11551,-130
121,186531,IMU2,6,245,-24,-84,11559,-118
122,186541,IMU0,-29,346,2,-72,11555,-146
123,186541,IMU1,0,323,6,-242,11562,-148
124,186541,IMU2,-14,355,-2,-100,11568,-109
125,186551,IMU0,-41,467,19,-34,11557,-68
126,186551,IMU1,-10,443,22,-201,11566,-73
127,186551,IMU2,-29,470,14,-84,11572,-29
128,186561,IMU0,-56,562,30,-45,11578,-30
129,186561,IMU1,-30,538,33,-222,11585,-35
130,186561,IMU2,-44,562,22,-106,11592,-12
131,186571,IMU0,-73,643,22,-42,11590,13
132,186571,IMU1,-48,619,26,-217,11599,9
133,186571,IMU2,-61,646,16,-70,11603,35
134,186581,IMU0,-95,679,17,2,11578,1
135,186581,IMU1,-68,653,21,-169,11586,-1
136,186581,IMU2,-83,682,11,-46,11588,29
137,186591,IMU0,-116,698,10,-18,11560,20
138,186591,IMU1,-90,673,13,-187,11568,19
139,186591,IMU2,-104,698,5,-48,11572,49
140,186601,IMU0,-138,711,2,-2,11548,24
141,186601,IMU1,-112,686,6,-172,11556,23
142,186601,IMU2,-127,711,-4,-38,11560,47
143,186611,IMU0,-161,721,-9,-12,11518,42
144,186611,IMU1,-135,697,-5,-183,11528,43
145,186611,IMU2,-150,723,-15,-45,11526,69
146,186621,IMU0,-180,730,-29,-19,11456,10
147,186621,IMU1,-157,705,-25,-189,11466,7
148,186621,IMU2,-170,729,-36,-71,11467,26
149,186631,IMU0,-196,739,-63,-54,11415,14
150,186631,IMU1,-172,712,-59,-222,11423,11
151,186631,IMU2,-185,738,-72,-88,11426,35
152,186641,IMU0,-213,745,-97,0,11361,26
153,186641,IMU1,-189,718,-93,-167,11371,25
154,186641,IMU2,-202,744,-106,-40,11366,49
155,186651,IMU0,-233,753,-126,-22,11303,11
156,186651,IMU1,-211,726,-126,-189,11312,12
157,186651,IMU2,-222,752,-135,-56,11310,36
158,186661,IMU0,-253,757,-151,24,11243,21
159,186661,IMU1,-232,732,-150,-142,11254,22
160,186661,IMU2,-244,758,-159,-14,11250,44
161,186671,IMU0,-272,762,-173,8,11198,-1
162,186671,IMU1,-249,734,-171,-152,11204,-4
163,186671,IMU2,-262,760,-181,-23,11208,19
164,186681,IMU0,-287,762,-190,48,11169,-3
165,186681,IMU1,-265,734,-188,-117,11178,-3
166,186681,IMU2,-277,760,-199,11,11180,22
167,186691,IMU0,-298,761,-206,34,11116,-24
168,186691,IMU1,-276,732,-202,-123,11122,-31
169,186691,IMU2,-288,759,-213,6,11125,-6
170,186701,IMU0,-306,758,-216,68,11077,-30
171,186701,IMU1,-282,728,-212,-90,11080,-40
172,186701,IMU2,-295,756,-223,38,11083,-16
173,186711,IMU0,-310,756,-223,60,11042,-50
174,186711,IMU1,-287,728,-219,-93,11049,-61
175,186711,IMU2,-298,754,-229,36,11052,-37
176,186721,IMU0,-313,756,-226,93,11018,-59
177,186721,IMU1,-291,729,-221,-70,11021,-54
178,186721,IMU2,-302,754,-230,59,11024,-29
179,186731,IMU0,-305,753,-216,117,10937,-106
180,186731,IMU1,-281,726,-212,-40,10946,-110
181,186731,IMU2,-293,752,-222,89,10948,-88
182,186741,IMU0,-289,748,-201,131,10865,-128
183,186741,IMU1,-266,721,-197,-27,10874,-131
184,186741,IMU2,-277,747,-206,102,10877,-109
185,186751,IMU0,-268,750,-181,145,10822,-124
186,186751,IMU1,-246,724,-177,-12,10832,-129
187,186751,IMU2,-257,749,-187,117,10834,-108
188,186761,IMU0,-248,754,-161,141,10780,-164
189,186761,IMU1,-225,728,-157,-18,10791,-166
190,186761,IMU2,-237,754,-167,110,10791,-144
191,186771,IMU0,-234,761,-144,141,10735,-107
192,186771,IMU1,-212,736,-140,-15,10744,-109
193,186771,IMU2,-224,760,-150,113,10746,-89
194,186781,IMU0,-220,769,-129,145,10695,-176
195,186781,IMU1,-198,744,-125,-10,10705,-180
196,186781,IMU2,-209,768,-134,114,10705,-156
197,186791,IMU0,-207,775,-113,155,10663,-137
198,186791,IMU1,-183,749,-109,0,10673,-141
199,186791,IMU2,-196,774,-118,125,10671,-119
200,186801,IMU0,-194,783,-96,161,10590,-172
201,186801,IMU1,-170,758,-92,7,10599,-177
202,186801,IMU2,-182,782,-100,132,10596,-157
203,186811,IMU0,-182,795,-78,167,10505,-167
204,186811,IMU1,-158,770,-73,16,10515,-173
205,186811,IMU2,-170,795,-81,138,10514,-147
206,186821,IMU0,-168,810,-57,176,10463,-169
