,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,37781,IMU0,24,85,49,3926,-1,-1598
1,37781,IMU1,54,69,56,3891,53,-1564
2,37781,IMU2,35,97,45,3899,18,-1614
3,37791,IMU0,20,90,36,4019,0,-1639
4,37791,IMU1,54,76,42,3981,57,-1635
5,37791,IMU2,35,102,32,3987,13,-1619
6,37801,IMU0,10,90,34,4056,0,-1667
7,37801,IMU1,46,75,39,4018,61,-1665
8,37801,IMU2,23,98,33,4043,0,-1659
9,37811,IMU0,9,103,47,4074,13,-1685
10,37811,IMU1,46,82,52,4039,69,-1690
11,37811,IMU2,19,107,45,4061,13,-1652
12,37821,IMU0,5,59,55,4111,13,-1706
13,37821,IMU1,39,43,60,4075,67,-1681
14,37821,IMU2,10,72,53,4081,28,-1696
15,37831,IMU0,18,35,100,4146,19,-1688
16,37831,IMU1,58,17,108,4117,66,-1700
17,37831,IMU2,31,48,100,4134,11,-1685
18,37841,IMU0,10,3,101,4218,6,-1745
19,37841,IMU1,54,-14,105,4202,42,-1698
20,37841,IMU2,36,14,97,4215,-11,-1692
21,37851,IMU0,-3,-41,52,4285,3,-1795
22,37851,IMU1,35,-60,52,4268,63,-1776
23,37851,IMU2,12,-35,45,4276,7,-1760
24,37861,IMU0,3,-33,36,4307,11,-1788
25,37861,IMU1,43,-42,42,4266,95,-1808
26,37861,IMU2,25,-13,35,4282,37,-1802
27,37871,IMU0,14,-29,35,4365,-15,-1797
28,37871,IMU1,49,-39,37,4302,55,-1810
29,37871,IMU2,23,-14,30,4315,-4,-1795
30,37881,IMU0,-11,-14,22,4334,-13,-1771
31,37881,IMU1,26,-31,24,4288,38,-1785
32,37881,IMU2,-4,-3,16,4299,-20,-1773
33,37891,IMU0,-42,-6,-11,4315,-11,-1810
34,37891,IMU1,-6,-27,-10,4286,26,-1754
35,37891,IMU2,-33,-1,-18,4295,-32,-1740
36,37901,IMU0,-55,-8,-10,4296,51,-1852
37,37901,IMU1,-24,-25,0,4273,91,-1794
38,37901,IMU2,-39,-4,-9,4291,28,-1777
39,37911,IMU0,-25,24,12,4275,-28,-1847
40,37911,IMU1,5,6,14,4248,14,-1812
41,37911,IMU2,-8,31,4,4260,-49,-1795
42,37921,IMU0,-55,79,-46,4272,-24,-1831
43,37921,IMU1,-32,66,-38,4237,34,-1816
44,37921,IMU2,-44,87,-47,4252,-27,-1791
45,37931,IMU0,-26,77,14,4255,-8,-1848
46,37931,IMU1,3,66,22,4215,51,-1828
47,37931,IMU2,-11,89,14,4232,-9,-1813
48,37941,IMU0,-43,117,26,4234,-41,-1791
49,37941,IMU1,83,54,27,4181,23,-1641
50,37941,IMU2,63,56,18,4193,-30,-1677
51,37951,IMU0,-34,93,4,4221,-56,-1720
52,37951,IMU1,55,19,8,4171,22,-1652
53,37951,IMU2,40,28,1,4184,-32,-1653
54,37961,IMU0,-35,31,0,4202,-21,-1815
55,37961,IMU1,33,9,7,4149,45,-1801
56,37961,IMU2,3,26,1,4168,-12,-1782
57,37971,IMU0,-4,-5,53,4187,-47,-1753
58,37971,IMU1,47,-30,58,4133,14,-1787
59,37971,IMU2,30,-13,50,4144,-41,-1772
60,37981,IMU0,-30,-14,32,4137,-75,-1739
61,37981,IMU1,16,-29,29,4079,-11,-1769
62,37981,IMU2,3,-19,17,4082,-67,-1768
63,37991,IMU0,-17,-7,4,4081,-33,-1762
64,37991,IMU1,32,-27,9,4037,15,-1760
65,37991,IMU2,10,-7,0,4044,-29,-1758
66,38001,IMU0,-20,-30,2,4042,-38,-1697
67,38001,IMU1,20,-45,7,3992,24,-1736
68,38001,IMU2,-3,-30,-1,4004,-32,-1728
69,38011,IMU0,-20,-2,5,3994,-33,-1703
70,38011,IMU1,23,-17,10,3947,19,-1730
71,38011,IMU2,-3,1,1,3958,-35,-1695
72,38021,IMU0,-20,-11,-22,3948,-35,-1712
73,38021,IMU1,26,-33,-15,3895,20,-1704
74,38021,IMU2,-5,-8,-26,3908,-37,-1694
75,38031,IMU0,-55,-15,-45,3877,1,-1731
76,38031,IMU1,-14,-40,-41,3832,49,-1731
77,38031,IMU2,-42,-11,-48,3853,-2,-1717
78,38041,IMU0,-30,35,8,3864,-7,-1680
79,38041,IMU1,10,8,13,3824,44,-1686
80,38041,IMU2,-31,39,9,3844,-9,-1663
81,38051,IMU0,-27,6,42,3841,-16,-1649
82,38051,IMU1,11,-15,46,3805,40,-1660
83,38051,IMU2,-15,7,40,3825,-19,-1640
84,38061,IMU0,-30,-4,36,3809,-7,-1653
85,38061,IMU1,8,-22,40,3772,46,-1661
86,38061,IMU2,-19,-1,31,3779,-11,-1624
87,38071,IMU0,-42,14,17,3773,-5,-1636
88,38071,IMU1,-2,-4,21,3734,49,-1638
89,38071,IMU2,-33,20,11,3740,-7,-1609
90,38081,IMU0,-37,48,12,3731,15,-1623
91,38081,IMU1,0,37,17,3695,66,-1620
92,38081,IMU2,-17,55,8,3708,14,-1583
93,38091,IMU0,-31,27,20,3718,23,-1605
