,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,30307,IMU1,33,-20,-3,-952,52,351
1,30307,IMU2,9,10,-11,-966,51,335
2,30317,IMU0,-8,4,2,-956,61,345
3,30317,IMU1,35,-20,4,-953,58,350
4,30317,IMU2,11,11,-3,-969,57,341
5,30327,IMU0,-11,3,-9,-954,62,344
6,30327,IMU1,31,-19,-7,-952,56,349
7,30327,IMU2,7,10,-14,-969,57,339
8,30337,IMU0,-8,0,-4,-953,55,343
9,30337,IMU1,33,-22,0,-950,52,351
10,30337,IMU2,10,8,-9,-964,52,337
11,30347,IMU0,-7,3,1,-954,63,340
12,30347,IMU1,35,-20,3,-952,58,348
13,30347,IMU2,12,10,-5,-968,59,337
14,30357,IMU0,-11,4,-9,-954,59,343
15,30357,IMU1,31,-19,-7,-951,53,351
16,30357,IMU2,8,10,-15,-968,55,340
17,30367,IMU0,-8,4,-3,-954,55,341
18,30367,IMU1,33,-19,1,-952,52,351
19,30367,IMU2,9,10,-7,-967,50,340
20,30377,IMU0,-9,3,-2,-955,64,337
21,30377,IMU1,33,-20,0,-953,62,349
22,30377,IMU2,10,10,-8,-970,61,338
23,30387,IMU0,-11,4,-10,-954,57,342
24,30387,IMU1,30,-19,-7,-951,53,352
25,30387,IMU2,7,8,-15,-967,52,338
26,30397,IMU0,-9,3,0,-953,59,345
27,30397,IMU1,32,-19,3,-951,54,351
28,30397,IMU2,10,10,-5,-966,54,338
29,30407,IMU0,-8,1,-3,-953,70,337
30,30407,IMU1,33,-21,-1,-952,62,348
31,30407,IMU2,10,9,-8,-969,63,334
32,30417,IMU0,-10,4,-11,-954,54,344
33,30417,IMU1,31,-19,-8,-951,47,353
34,30417,IMU2,8,10,-15,-966,47,340
35,30427,IMU0,-6,5,1,-953,61,342
36,30427,IMU1,36,-17,5,-950,57,352
37,30427,IMU2,13,11,-3,-965,57,338
38,30437,IMU0,-8,2,-7,-950,71,339
39,30437,IMU1,34,-22,-4,-949,66,345
40,30437,IMU2,11,8,-12,-965,65,333
41,30447,IMU0,-9,7,-6,-952,58,343
42,30447,IMU1,32,-14,-1,-950,53,354
43,30447,IMU2,10,14,-10,-965,52,339
44,30457,IMU0,-6,7,-5,-954,68,349
45,30457,IMU1,35,-17,-3,-952,62,358
46,30457,IMU2,12,14,-10,-969,61,348
47,30467,IMU0,-1,-7,1,-949,29,334
48,30467,IMU1,46,-29,4,-936,50,336
49,30467,IMU2,22,1,-4,-952,49,320
50,30477,IMU0,-1,-4,-14,-945,90,338
51,30477,IMU1,45,-12,-11,-940,85,339
52,30477,IMU2,22,16,-20,-957,84,327
53,30487,IMU0,-12,12,-31,-987,29,342
54,30487,IMU1,23,-10,-29,-984,38,365
55,30487,IMU2,-2,19,-39,-1001,38,356
56,30497,IMU0,-6,44,-47,-1043,99,440
57,30497,IMU1,38,13,-48,-1079,77,446
58,30497,IMU2,14,40,-56,-1106,76,433
59,30507,IMU0,12,-47,-87,-1093,144,403
60,30507,IMU1,48,-41,-76,-1075,150,449
