,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,32549,IMU1,28,-18,-3,-972,66,279
1,32549,IMU2,8,4,-12,-991,66,263
2,32559,IMU0,-12,6,-6,-976,67,270
3,32559,IMU1,28,-14,-2,-971,67,282
4,32559,IMU2,8,8,-12,-990,68,267
5,32569,IMU0,-12,3,-3,-977,65,264
6,32569,IMU1,28,-17,2,-973,63,275
7,32569,IMU2,8,4,-8,-993,65,262
8,32579,IMU0,-13,3,-6,-976,69,268
9,32579,IMU1,29,-18,-2,-969,65,278
10,32579,IMU2,8,4,-11,-989,66,266
11,32589,IMU0,-11,7,-5,-978,66,268
12,32589,IMU1,29,-14,0,-971,63,278
13,32589,IMU2,10,8,-9,-992,64,264
14,32599,IMU0,-12,4,-5,-978,73,265
15,32599,IMU1,28,-16,1,-973,70,276
16,32599,IMU2,7,5,-9,-994,70,259
17,32609,IMU0,-12,4,-7,-975,69,273
18,32609,IMU1,28,-17,-2,-969,65,283
19,32609,IMU2,7,6,-11,-990,65,267
20,32619,IMU0,-11,6,-3,-977,67,269
21,32619,IMU1,30,-14,2,-973,64,279
22,32619,IMU2,9,7,-7,-991,64,263
23,32629,IMU0,-11,3,-5,-978,73,264
24,32629,IMU1,30,-15,0,-974,70,275
25,32629,IMU2,8,6,-9,-994,70,264
26,32639,IMU0,-12,3,-5,-974,71,268
27,32639,IMU1,28,-17,-1,-970,66,277
28,32639,IMU2,7,5,-11,-990,66,267
29,32649,IMU0,-10,7,-2,-979,68,267
30,32649,IMU1,31,-14,3,-975,63,278
31,32649,IMU2,10,8,-7,-994,64,267
32,32659,IMU0,-8,7,-4,-978,70,268
33,32659,IMU1,32,-12,2,-975,65,279
34,32659,IMU2,10,8,-9,-996,67,265
35,32669,IMU0,-12,7,-4,-978,67,271
36,32669,IMU1,29,-13,0,-974,62,282
37,32669,IMU2,8,9,-10,-995,62,265
38,32679,IMU0,-9,7,-3,-981,67,268
39,32679,IMU1,30,-12,1,-977,63,275
40,32679,IMU2,10,9,-9,-997,64,260
41,32689,IMU0,-11,6,-2,-976,71,270
42,32689,IMU1,30,-13,2,-973,68,278
43,32689,IMU2,9,9,-8,-993,67,265
44,32699,IMU0,-13,6,-4,-977,67,270
45,32699,IMU1,28,-14,1,-974,63,278
46,32699,IMU2,7,8,-10,-992,63,264
47,32709,IMU0,-10,5,-6,-977,66,266
48,32709,IMU1,30,-14,-1,-974,63,275
49,32709,IMU2,9,8,-10,-992,60,264
50,32719,IMU0,-12,2,-2,-977,74,265
51,32719,IMU1,28,-19,1,-973,67,273
52,32719,IMU2,7,6,-8,-987,71,262
53,32729,IMU0,-17,-8,1,-1002,44,291
54,32729,IMU1,30,-31,5,-1000,34,296
55,32729,IMU2,3,-7,-4,-1012,43,274
56,32739,IMU0,4,5,2,-998,108,270
57,32739,IMU1,50,-8,10,-996,98,277
58,32739,IMU2,24,9,-2,-1005,105,258
59,32749,IMU0,36,61,-1,-1175,18,325
60,32749,IMU1,75,52,2,-1179,72,343
61,32749,IMU2,52,62,-7,-1195,34,311
62,32759,IMU0,33,93,-34,-1455,75,489
63,32759,IMU1,68,34,-35,-1457,137,474
64,32759,IMU2,49,75,-40,-1478,98,471
65,32769,IMU0,13,45,-102,-1717,211,504
66,32769,IMU1,50,32,-99,-1728,221,549
67,32769,IMU2,30,45,-107,-1740,222,506
68,32779,IMU0,-3,-39,-112,-1943,193,647
69,32779,IMU1,35,-72,-109,-1956,112,683
70,32779,IMU2,13,-46,-117,-1967,161,656
71,32789,IMU0,24,-126,-138,-2065,57,688
72,32789,IMU1,63,-146,-135,-2057,27,688
73,32789,IMU2,42,-123,-143,-2082,36,677
74,32799,IMU0,80,-136,-124,-2217,173,803
75,32799,IMU1,123,-158,-118,-2203,182,805
76,32799,IMU2,98,-134,-128,-2233,193,772
77,32809,IMU0,241,-14,-156,-2473,-8,866
78,32809,IMU1,280,-43,-149,-2459,76,897
79,32809,IMU2,263,-20,-157,-2487,27,891
80,32819,IMU0,389,46,-151,-2763,87,899
81,32819,IMU1,426,42,-146,-2754,107,944
82,32819,IMU2,410,53,-152,-2784,93,925
83,32829,IMU0,463,142,-150,-2979,92,1014
84,32829,IMU1,498,128,-138,-2973,129,1055
85,32829,IMU2,489,144,-148,-2992,108,1042
86,32839,IMU0,531,144,-132,-3219,194,1040
87,32839,IMU1,563,110,-124,-3199,248,1065
88,32839,IMU2,550,132,-131,-3226,223,1066
89,32849,IMU0,516,26,-225,-3344,162,1104
90,32849,IMU1,558,0,-218,-3299,268,1142
91,32849,IMU2,532,20,-225,-3336,248,1124
92,32859,IMU0,479,-110,-225,-3328,351,1104
93,32859,IMU1,501,-120,-212,-3302,359,1136
94,32859,IMU2,481,-102,-222,-3330,387,1103
95,32869,IMU0,444,-97,-148,-3286,320,1165
96,32869,IMU1,469,-110,-135,-3274,240,1164
97,32869,IMU2,453,-91,-145,-3295,292,1128
98,32879,IMU0,412,-61,-72,-3362,302,1171
99,32879,IMU1,460,-76,-64,-3367,186,1161
100,32879,IMU2,440,-61,-73,-3396,224,1153
101,32889,IMU0,388,5,-133,-3391,219,1183
102,32889,IMU1,428,-14,-131,-3370,240,1231
103,32889,IMU2,407,1,-141,-3409,252,1220
104,32899,IMU0,365,37,-185,-3405,289,1236
105,32899,IMU1,400,27,-175,-3383,294,1241
106,32899,IMU2,376,43,-185,-3414,323,1206
107,32909,IMU0,348,66,-171,-3459,270,1230
108,32909,IMU1,392,53,-159,-3455,135,1216
109,32909,IMU2,373,68,-169,-3480,171,1184
110,32919,IMU0,347,5,-128,-3498,165,1204
111,32919,IMU1,382,-16,-121,-3470,179,1235
112,32919,IMU2,367,-1,-130,-3499,203,1214
113,32929,IMU0,337,-50,-97,-3423,251,1223
114,32929,IMU1,375,-62,-86,-3394,265,1237
115,32929,IMU2,350,-41,-94,-3422,293,1197
116,32939,IMU0,312,-49,-45,-3360,280,1235
117,32939,IMU1,358,-63,-36,-3349,168,1221
118,32939,IMU2,341,-42,-45,-3378,196,1201
119,32949,IMU0,301,-26,-30,-3357,193,1200
120,32949,IMU1,344,-40,-23,-3331,197,1229
121,32949,IMU2,323,-24,-33,-3358,226,1216
122,32959,IMU0,254,-10,-55,-3339,264,1210
123,32959,IMU1,288,-23,-46,-3330,232,1220
124,32959,IMU2,276,-14,-57,-3363,255,1197
125,32969,IMU0,235,-7,-66,-3341,191,1206
126,32969,IMU1,269,-15,-58,-3322,154,1224
127,32969,IMU2,254,0,-68,-3351,181,1206
128,32979,IMU0,207,3,-58,-3317,301,1220
129,32979,IMU1,254,-9,-53,-3299,241,1230
130,32979,IMU2,230,5,-61,-3326,280,1203
131,32989,IMU0,176,15,-47,-3294,223,1217
132,32989,IMU1,221,-6,-43,-3266,233,1225
133,32989,IMU2,192,13,-51,-3299,242,1190
134,32999,IMU0,178,37,-12,-3285,188,1203
135,32999,IMU1,216,19,-7,-3262,141,1210
136,32999,IMU2,194,38,-15,-3292,170,1203
137,33009,IMU0,134,26,-27,-3281,346,1228
138,33009,IMU1,176,10,-21,-3271,281,1232
139,33009,IMU2,149,30,-30,-3305,328,1213
140,33019,IMU0,71,0,-125,-3283,285,1194
141,33019,IMU1,106,-19,-117,-3268,300,1207
142,33019,IMU2,93,0,-129,-3308,297,1182
143,33029,IMU0,51,-46,-154,-3226,159,1182
144,33029,IMU1,79,-57,-147,-3211,143,1201
145,33029,IMU2,67,-42,-158,-3236,156,1187
146,33039,IMU0,72,-54,-100,-3078,229,1167
147,33039,IMU1,105,-65,-97,-3071,146,1175
148,33039,IMU2,87,-48,-105,-3080,213,1165
149,33049,IMU0,92,-21,-9,-2882,317,1152
150,33049,IMU1,127,-35,-7,-2871,258,1141
151,33049,IMU2,115,-12,-16,-2894,308,1110
152,33059,IMU0,91,52,-24,-2783,262,1080
153,33059,IMU1,127,40,-18,-2769,275,1097
154,33059,IMU2,112,60,-28,-2802,257,1058
155,33069,IMU0,87,63,-33,-2766,236,1047
156,33069,IMU1,135,55,-27,-2754,251,1067
157,33069,IMU2,109,75,-37,-2783,227,1038
158,33079,IMU0,87,63,-33,-2766,236,1047
159,33079,IMU1,88,-17,-82,-2682,234,988
160,33079,IMU2,66,3,-94,-2715,232,983
161,33089,IMU0,-1,-120,-149,-2576,234,922
162,33089,IMU1,40,-130,-142,-2571,206,949
163,33089,IMU2,20,-114,-155,-2594,233,919
164,33099,IMU0,-14,-148,-156,-2477,249,899
165,33099,IMU1,28,-160,-154,-2467,200,913
166,33099,IMU2,8,-141,-161,-2476,255,888
167,33109,IMU0,-12,-129,-106,-2391,279,879
168,33109,IMU1,32,-154,-105,-2382,208,891
169,33109,IMU2,8,-123,-111,-2395,293,871
170,33119,IMU0,2,-78,-43,-2347,339,864
171,33119,IMU1,40,-98,-41,-2336,271,866
