,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,29190,IMU0,-11,1,-14,-954,93,314
1,29190,IMU1,27,-18,-10,-952,90,326
2,29190,IMU2,5,6,-18,-971,87,314
3,29200,IMU0,-13,-3,-14,-957,95,312
4,29200,IMU1,24,-21,-9,-954,90,326
5,29200,IMU2,4,2,-18,-970,92,309
6,29210,IMU0,-10,3,-12,-961,88,317
7,29210,IMU1,26,-16,-7,-956,84,327
8,29210,IMU2,5,7,-17,-974,85,314
9,29220,IMU0,-9,4,-6,-958,90,318
10,29220,IMU1,28,-15,0,-955,87,326
11,29220,IMU2,8,10,-9,-973,87,312
12,29230,IMU0,-8,4,-2,-962,93,319
13,29230,IMU1,28,-14,3,-958,92,329
14,29230,IMU2,10,9,-6,-974,90,315
15,29240,IMU0,-6,9,0,-963,87,322
16,29240,IMU1,31,-9,4,-960,87,330
17,29240,IMU2,12,10,-4,-976,87,315
18,29250,IMU0,-5,6,4,-960,90,321
19,29250,IMU1,33,-12,8,-957,87,331
20,29250,IMU2,12,9,-1,-975,86,319
21,29260,IMU0,-5,3,1,-958,94,321
22,29260,IMU1,34,-13,7,-957,89,330
23,29260,IMU2,13,7,-3,-975,90,316
24,29270,IMU0,-8,1,0,-954,93,315
25,29270,IMU1,29,-19,6,-951,90,327
26,29270,IMU2,9,3,-4,-971,87,308
27,29280,IMU0,-12,1,-9,-958,105,316
28,29280,IMU1,26,-11,-2,-955,101,322
29,29280,IMU2,6,13,-12,-972,102,308
30,29290,IMU0,-16,1,-14,-961,93,316
31,29290,IMU1,21,-21,-9,-960,94,317
32,29290,IMU2,0,0,-19,-976,89,313
33,29300,IMU0,-12,12,-16,-953,93,326
34,29300,IMU1,25,-5,-10,-954,93,336
35,29300,IMU2,6,14,-20,-966,91,321
36,29310,IMU0,-11,-3,-18,-956,85,322
37,29310,IMU1,26,-21,-12,-950,85,328
38,29310,IMU2,6,1,-22,-970,82,314
39,29320,IMU0,-12,19,-22,-981,78,326
40,29320,IMU1,27,-1,-18,-978,72,338
41,29320,IMU2,5,24,-26,-998,79,317
42,29330,IMU0,-22,-28,-38,-970,92,281
43,29330,IMU1,18,-42,-36,-967,102,272
44,29330,IMU2,0,-17,-46,-990,86,274
45,29340,IMU0,-34,23,-127,-944,183,287
46,29340,IMU1,-2,28,-128,-953,172,329
47,29340,IMU2,-16,19,-132,-970,183,289
48,29350,IMU0,-74,24,-280,-951,168,364
49,29350,IMU1,-41,-13,-287,-957,183,366
50,29350,IMU2,-58,0,-302,-994,163,356
51,29360,IMU0,-89,37,-480,-1073,129,365
52,29360,IMU1,-63,12,-490,-1100,126,380
53,29360,IMU2,-71,42,-480,-1119,129,376
54,29370,IMU0,-156,114,-654,-1219,146,452
55,29370,IMU1,-125,84,-656,-1248,87,458
56,29370,IMU2,-140,121,-655,-1253,150,452
57,29380,IMU0,-184,98,-701,-1443,46,491
58,29380,IMU1,-155,79,-691,-1444,17,512
59,29380,IMU2,-171,106,-704,-1442,46,491
60,29390,IMU0,-160,105,-542,-1552,30,501
61,29390,IMU1,-132,89,-528,-1546,-3,546
62,29390,IMU2,-146,113,-546,-1547,28,515
63,29400,IMU0,-143,74,-466,-1710,9,555
64,29400,IMU1,-111,50,-451,-1703,28,573
65,29400,IMU2,-128,81,-471,-1700,6,562
66,29410,IMU0,-145,46,-379,-1975,106,694
67,29410,IMU1,-113,37,-372,-1965,134,691
68,29410,IMU2,-137,52,-384,-1986,105,672
69,29420,IMU0,-111,98,-436,-2270,56,772
70,29420,IMU1,-74,72,-428,-2278,15,777
71,29420,IMU2,-94,103,-440,-2278,46,787
72,29430,IMU0,-106,121,-458,-2491,288,883
73,29430,IMU1,-59,132,-456,-2531,157,863
74,29430,IMU2,-89,128,-463,-2525,274,843
75,29440,IMU0,-81,116,-456,-2775,280,916
76,29440,IMU1,-48,83,-436,-2741,309,937
77,29440,IMU2,-66,118,-458,-2759,288,891
78,29450,IMU0,-128,-109,-466,-2900,152,962
79,29450,IMU1,-91,-142,-468,-2852,267,953
80,29450,IMU2,-111,-108,-473,-2913,175,958
81,29460,IMU0,-74,-80,-392,-2795,137,988
82,29460,IMU1,-45,-114,-373,-2766,168,1030
83,29460,IMU2,-60,-85,-394,-2778,133,1012
84,29470,IMU0,-23,-20,-236,-2843,83,1062
85,29470,IMU1,15,-37,-221,-2806,71,1069
86,29470,IMU2,-3,-24,-239,-2826,75,1051
87,29480,IMU0,16,86,-101,-2932,161,1097
88,29480,IMU1,45,64,-96,-2917,157,1106
89,29480,IMU2,27,89,-105,-2942,156,1091
90,29490,IMU0,-17,144,-116,-2991,141,1102
91,29490,IMU1,9,128,-110,-2966,154,1131
92,29490,IMU2,-7,155,-119,-2997,151,1093
93,29500,IMU0,-33,121,-111,-3028,136,1120
94,29500,IMU1,-8,104,-111,-2994,197,1101
95,29500,IMU2,-20,128,-116,-3035,168,1110
96,29510,IMU0,-6,186,-104,-3107,213,1178
97,29510,IMU1,21,160,-93,-3088,237,1202
98,29510,IMU2,6,190,-105,-3111,242,1187
99,29520,IMU0,2,114,-35,-3237,207,1198
100,29520,IMU1,41,95,-25,-3225,158,1209
101,29520,IMU2,18,120,-36,-3241,203,1168
102,29530,IMU0,59,103,90,-3409,203,1263
103,29530,IMU1,94,88,94,-3415,161,1305
104,29530,IMU2,81,110,85,-3433,191,1237
105,29540,IMU0,24,61,30,-3639,267,1386
106,29540,IMU1,79,44,36,-3639,228,1374
107,29540,IMU2,39,79,31,-3664,254,1346
108,29550,IMU0,-8,-37,-15,-3811,242,1396
109,29550,IMU1,32,-51,-8,-3784,210,1375
110,29550,IMU2,2,-25,-16,-3811,238,1364
111,29560,IMU0,-22,-104,11,-3877,249,1465
112,29560,IMU1,11,-117,15,-3848,194,1448
113,29560,IMU2,-8,-93,5,-3878,217,1427
114,29570,IMU0,-34,-69,-22,-3981,239,1472
115,29570,IMU1,5,-81,-15,-3965,211,1480
116,29570,IMU2,-32,-53,-22,-4002,254,1449
117,29580,IMU0,-38,-36,-40,-4100,240,1533
118,29580,IMU1,-3,-53,-36,-4064,218,1537
119,29580,IMU2,-41,-24,-44,-4096,254,1514
120,29590,IMU0,-29,-11,-13,-4220,270,1578
121,29590,IMU1,0,-26,-7,-4195,234,1589
122,29590,IMU2,-3,-3,-19,-4226,262,1538
123,29600,IMU0,-30,-31,-2,-4347,283,1601
124,29600,IMU1,3,-44,1,-4312,218,1595
125,29600,IMU2,-12,-29,-9,-4346,251,1580
126,29610,IMU0,-27,-59,30,-4379,289,1614
127,29610,IMU1,4,-71,35,-4360,228,1623
128,29610,IMU2,-13,-58,25,-4399,265,1596
129,29620,IMU0,-38,-70,-14,-4360,271,1583
130,29620,IMU1,-10,-90,-6,-4345,220,1614
131,29620,IMU2,-13,-67,-17,-4389,257,1582
132,29630,IMU0,-47,-43,-55,-4341,261,1596
133,29630,IMU1,-15,-67,-51,-4313,214,1580
134,29630,IMU2,-26,-40,-62,-4346,253,1552
135,29640,IMU0,-50,-50,-55,-4361,258,1563
136,29640,IMU1,-28,-66,-49,-4336,215,1584
137,29640,IMU2,-28,-48,-61,-4371,254,1557
138,29650,IMU0,-65,-85,-36,-4344,271,1552
139,29650,IMU1,-59,-91,-29,-4321,232,1594
140,29650,IMU2,-46,-73,-43,-4356,269,1562
141,29660,IMU0,-65,-57,-52,-4269,254,1600
142,29660,IMU1,-39,-79,-47,-4252,219,1571
143,29660,IMU2,-53,-57,-59,-4287,255,1542
144,29670,IMU0,-50,-22,-29,-4245,226,1543
145,29670,IMU1,-34,-33,-25,-4214,195,1559
146,29670,IMU2,-38,-17,-37,-4246,228,1523
147,29680,IMU0,-15,-3,41,-4268,276,1542
148,29680,IMU1,7,-13,45,-4234,255,1552
149,29680,IMU2,4,2,34,-4266,286,1517
150,29690,IMU0,-37,-43,16,-4228,293,1533
151,29690,IMU1,-5,-55,23,-4215,270,1541
152,29690,IMU2,-22,-27,13,-4252,304,1510
153,29700,IMU0,-32,-47,9,-4195,316,1514
154,29700,IMU1,0,-52,14,-4174,266,1529
155,29700,IMU2,-17,-34,4,-4208,306,1505
156,29710,IMU0,-18,-46,29,-4146,255,1459
157,29710,IMU1,24,-56,30,-4118,194,1447
158,29710,IMU2,-1,-36,22,-4147,235,1409
159,29720,IMU0,98,-36,330,-4101,147,1414
160,29720,IMU1,129,-43,314,-4042,97,1411
161,29720,IMU2,114,-25,312,-4041,134,1374
162,29730,IMU0,230,-74,765,-3969,239,1336
163,29730,IMU1,265,-88,762,-3940,216,1379
164,29730,IMU2,257,-72,754,-3963,238,1321
165,29740,IMU0,242,-37,703,-3861,305,1343
166,29740,IMU1,278,-48,712,-3861,281,1387
167,29740,IMU2,263,-31,700,-3898,304,1352
168,29750,IMU0,210,44,545,-3798,300,1349
169,29750,IMU1,257,26,554,-3783,275,1357
170,29750,IMU2,221,46,543,-3832,299,1338
171,29760,IMU0,184,117,413,-3834,315,1357
172,29760,IMU1,242,114,421,-3819,290,1366
173,29760,IMU2,204,135,412,-3863,314,1323
174,29770,IMU0,166,129,319,-3852,340,1353
175,29770,IMU1,222,117,326,-3840,312,1386
176,29770,IMU2,193,141,315,-3877,339,1335
177,29780,IMU0,106,82,110,-3843,329,1318
178,29780,IMU1,152,64,124,-3836,284,1329
179,29780,IMU2,126,92,107,-3882,324,1306
180,29790,IMU0,72,9,33,-3837,351,1343
181,29790,IMU1,114,-5,39,-3823,289,1338
182,29790,IMU2,89,7,29,-3859,344,1334
183,29800,IMU0,66,10,-42,-3789,302,1299
184,29800,IMU1,93,-3,-35,-3768,244,1311
185,29800,IMU2,79,5,-45,-3799,295,1285
