,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,36853,IMU0,-13,3,-10,-973,92,285
1,36853,IMU1,29,-18,-8,-972,88,297
2,36853,IMU2,10,4,-17,-989,86,280
3,36863,IMU0,-11,14,-18,-969,96,284
4,36863,IMU1,25,-8,-17,-974,93,295
5,36863,IMU2,9,16,-25,-988,91,286
6,36873,IMU0,-5,-6,-29,-954,92,276
7,36873,IMU1,36,-20,-26,-948,98,286
8,36873,IMU2,17,-1,-35,-965,91,271
9,36883,IMU0,-32,-9,-59,-991,106,289
10,36883,IMU1,11,-36,-57,-979,97,294
11,36883,IMU2,-10,-9,-66,-1001,99,279
12,36893,IMU0,-52,11,-124,-988,156,255
13,36893,IMU1,-20,-5,-127,-997,141,293
14,36893,IMU2,-34,18,-133,-1016,145,270
15,36903,IMU0,-65,-18,-187,-941,159,240
16,36903,IMU1,-37,-26,-192,-954,138,272
17,36903,IMU2,-50,-8,-196,-974,140,264
18,36913,IMU0,-95,-19,-280,-954,145,277
19,36913,IMU1,-69,-42,-284,-968,104,296
20,36913,IMU2,-82,-16,-289,-990,118,290
21,36923,IMU0,-145,-20,-376,-979,87,287
22,36923,IMU1,-120,-48,-379,-983,95,306
23,36923,IMU2,-136,-22,-386,-1003,89,293
24,36933,IMU0,-164,-21,-396,-972,112,295
25,36933,IMU1,-120,-32,-391,-969,98,299
26,36933,IMU2,-140,-12,-401,-987,104,275
27,36943,IMU0,-130,-10,-391,-969,69,301
28,36943,IMU1,-87,-39,-386,-963,35,295
29,36943,IMU2,-105,-13,-395,-981,44,286
30,36953,IMU0,-141,-6,-383,-985,38,265
31,36953,IMU1,-107,-24,-379,-976,57,286
32,36953,IMU2,-124,0,-389,-994,51,267
33,36963,IMU0,-119,-11,-352,-980,43,271
34,36963,IMU1,-78,-19,-343,-979,15,272
35,36963,IMU2,-95,0,-354,-991,23,259
36,36973,IMU0,-119,18,-279,-1031,45,340
37,36973,IMU1,-79,-11,-268,-1008,52,368
38,36973,IMU2,-99,15,-280,-1024,51,347
39,36983,IMU0,-78,-84,-210,-1084,-4,283
40,36983,IMU1,-45,-91,-201,-1086,-2,286
41,36983,IMU2,-60,-73,-212,-1093,-3,272
42,36993,IMU0,-61,-42,-93,-1049,13,369
43,36993,IMU1,-27,-87,-88,-1040,2,379
44,36993,IMU2,-44,-60,-98,-1053,3,375
45,37003,IMU0,-54,-49,-27,-1138,41,346
46,37003,IMU1,-18,-72,-27,-1127,11,372
47,37003,IMU2,-39,-53,-37,-1145,16,353
48,37013,IMU0,-63,-105,-14,-1248,65,436
49,37013,IMU1,-23,-126,-12,-1283,57,420
50,37013,IMU2,-41,-105,-21,-1300,61,401
51,37023,IMU0,-34,-19,-10,-1377,48,547
52,37023,IMU1,7,-37,-8,-1368,51,554
53,37023,IMU2,-12,-12,-18,-1390,57,528
54,37033,IMU0,-37,-9,-29,-1524,104,471
55,37033,IMU1,4,-32,-25,-1535,52,505
56,37033,IMU2,-11,-10,-35,-1560,59,483
57,37043,IMU0,-46,-43,-49,-1712,39,587
58,37043,IMU1,-5,-58,-45,-1703,29,596
59,37043,IMU2,-18,-37,-55,-1731,37,578
60,37053,IMU0,-16,-44,-92,-1767,113,603
61,37053,IMU1,21,-59,-88,-1756,85,593
62,37053,IMU2,7,-39,-99,-1780,97,570
63,37063,IMU0,-7,-48,-73,-1854,94,642
64,37063,IMU1,24,-69,-69,-1840,101,641
65,37063,IMU2,9,-45,-79,-1865,105,630
66,37073,IMU0,26,6,-71,-1946,133,705
67,37073,IMU1,59,-17,-67,-1933,103,710
68,37073,IMU2,41,3,-77,-1960,119,692
69,37083,IMU0,22,81,-112,-2183,159,726
70,37083,IMU1,59,58,-112,-2161,145,739
71,37083,IMU2,43,84,-119,-2180,157,711
72,37093,IMU0,14,71,-71,-2356,97,776
73,37093,IMU1,50,49,-67,-2337,86,789
74,37093,IMU2,33,70,-76,-2362,95,760
75,37103,IMU0,28,118,-27,-2472,314,844
76,37103,IMU1,62,94,-23,-2457,305,846
77,37103,IMU2,50,115,-33,-2489,313,814
78,37113,IMU0,35,125,-47,-2555,254,826
79,37113,IMU1,62,102,-44,-2536,190,827
80,37113,IMU2,52,118,-53,-2556,242,817
81,37123,IMU0,26,44,-28,-2658,4,859
82,37123,IMU1,56,31,-26,-2630,-28,877
83,37123,IMU2,43,43,-33,-2648,-2,875
84,37133,IMU0,22,-9,80,-2706,52,876
85,37133,IMU1,52,-26,84,-2683,76,904
86,37133,IMU2,44,-7,73,-2722,44,881
87,37143,IMU0,31,-44,100,-2804,125,943
88,37143,IMU1,64,-59,103,-2781,150,969
89,37143,IMU2,49,-42,94,-2817,111,938
90,37153,IMU0,20,-92,116,-2817,152,960
91,37153,IMU1,50,-110,120,-2798,163,968
92,37153,IMU2,37,-86,110,-2838,132,938
93,37163,IMU0,34,-40,107,-2824,100,967
94,37163,IMU1,73,-53,110,-2807,101,996
95,37163,IMU2,53,-27,100,-2842,84,973
96,37173,IMU0,28,31,62,-2916,13,976
97,37173,IMU1,62,16,66,-2895,0,993
98,37173,IMU2,49,38,55,-2929,5,971
99,37183,IMU0,21,60,42,-3057,27,1002
100,37183,IMU1,54,47,46,-3044,-19,1040
101,37183,IMU2,41,56,35,-3062,39,1019
102,37193,IMU0,7,46,-25,-3135,144,1067
103,37193,IMU1,42,35,-20,-3127,70,1070
104,37193,IMU2,21,50,-33,-3154,165,1050
105,37203,IMU0,-8,14,-64,-3215,214,1117
106,37203,IMU1,25,2,-61,-3198,186,1117
107,37203,IMU2,10,22,-69,-3228,195,1080
108,37213,IMU0,8,-4,-28,-3261,123,1135
109,37213,IMU1,36,-17,-25,-3231,117,1138
110,37213,IMU2,26,3,-32,-3263,100,1125
111,37223,IMU0,25,-8,11,-3253,137,1119
112,37223,IMU1,62,-25,15,-3237,101,1147
113,37223,IMU2,47,-5,4,-3272,136,1106
114,37233,IMU0,25,2,-24,-3317,134,1151
115,37233,IMU1,56,-18,-19,-3296,119,1164
116,37233,IMU2,45,3,-31,-3337,115,1136
117,37243,IMU0,16,10,-66,-3366,103,1158
118,37243,IMU1,53,-6,-63,-3341,58,1171
119,37243,IMU2,33,9,-73,-3370,129,1162
120,37253,IMU0,22,-15,-23,-3394,180,1180
121,37253,IMU1,64,-34,-23,-3370,140,1185
122,37253,IMU2,37,-19,-29,-3411,166,1159
123,37263,IMU0,28,-42,28,-3415,127,1199
124,37263,IMU1,65,-56,29,-3391,120,1220
125,37263,IMU2,47,-41,22,-3421,106,1184
126,37273,IMU0,27,-41,-12,-3410,157,1193
127,37273,IMU1,64,-53,-8,-3397,108,1210
128,37273,IMU2,41,-42,-19,-3422,181,1174
129,37283,IMU0,-9,-55,-55,-3430,190,1211
130,37283,IMU1,38,-70,-52,-3416,164,1216
131,37283,IMU2,8,-51,-65,-3454,174,1183
132,37293,IMU0,2,-30,-56,-3454,151,1213
133,37293,IMU1,46,-46,-55,-3428,121,1229
134,37293,IMU2,19,-25,-58,-3453,154,1208
135,37303,IMU0,12,-8,-32,-3489,161,1187
136,37303,IMU1,49,-27,-27,-3468,123,1204
137,37303,IMU2,24,-4,-37,-3506,157,1160
138,37313,IMU0,-8,-79,-31,-3544,213,1148
139,37313,IMU1,34,-95,-27,-3526,168,1168
140,37313,IMU2,2,-76,-38,-3558,223,1162
141,37323,IMU0,-41,-68,-84,-3495,232,1209
142,37323,IMU1,-1,-90,-81,-3474,203,1202
143,37323,IMU2,-25,-64,-90,-3510,194,1182
144,37333,IMU0,-40,-70,-63,-3487,159,1154
145,37333,IMU1,2,-86,-62,-3466,125,1162
146,37333,IMU2,-19,-61,-68,-3485,177,1160
147,37343,IMU0,-42,1,-16,-3480,265,1254
148,37343,IMU1,14,-29,-16,-3458,230,1242
149,37343,IMU2,-18,-2,-23,-3497,232,1201
150,37353,IMU0,-42,93,-36,-3516,156,1226
151,37353,IMU1,3,67,-32,-3492,127,1263
152,37353,IMU2,-22,87,-40,-3515,188,1270
153,37363,IMU0,-45,132,34,-3563,230,1331
154,37363,IMU1,-11,112,38,-3543,204,1333
155,37363,IMU2,-25,138,30,-3587,171,1287
156,37373,IMU0,-29,203,18,-3611,201,1335
157,37373,IMU1,-3,178,25,-3592,138,1358
158,37373,IMU2,-10,200,13,-3624,248,1353
159,37383,IMU0,-27,202,-12,-3670,178,1303
160,37383,IMU1,5,167,-10,-3649,158,1345
161,37383,IMU2,-5,190,-19,-3687,186,1321
162,37393,IMU0,-24,88,-8,-3751,201,1381
163,37393,IMU1,21,51,-4,-3725,169,1365
164,37393,IMU2,3,81,-14,-3755,175,1318
165,37403,IMU0,-23,-8,-1,-3720,205,1406
166,37403,IMU1,12,-38,2,-3694,145,1386
167,37403,IMU2,3,-4,-8,-3728,174,1355
168,37413,IMU0,-15,-24,-13,-3690,213,1397
169,37413,IMU1,14,-25,-11,-3673,188,1436
170,37413,IMU2,2,-7,-21,-3712,223,1414
171,37423,IMU0,-1,16,-25,-3732,178,1420
172,37423,IMU1,45,-6,-23,-3705,202,1461
173,37423,IMU2,31,19,-33,-3738,228,1440
174,37433,IMU0,-16,45,-24,-3762,227,1514
175,37433,IMU1,44,30,-21,-3738,174,1519
176,37433,IMU2,24,56,-31,-3770,203,1485
177,37443,IMU0,-11,113,-18,-3763,278,1540
