,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,33947,IMU0,-137,259,-103,-74,-40,-1010
1,33947,IMU1,-141,287,-106,-66,-34,-1040
2,33947,IMU2,-133,266,-102,-69,-42,-1017
3,33957,IMU0,-99,189,-69,-65,-21,-1021
4,33957,IMU1,-103,219,-71,-55,-16,-1049
5,33957,IMU2,-95,201,-67,-56,-24,-1024
6,33967,IMU0,-103,205,-48,-47,-29,-1038
7,33967,IMU1,-109,238,-51,-40,-22,-1062
8,33967,IMU2,-103,223,-49,-43,-31,-1034
9,33977,IMU0,-138,275,-69,-47,-24,-1035
10,33977,IMU1,-143,309,-71,-42,-19,-1062
11,33977,IMU2,-137,293,-68,-43,-27,-1034
12,33987,IMU0,-139,278,-59,-37,-12,-1020
13,33987,IMU1,-144,309,-60,-29,-7,-1050
14,33987,IMU2,-136,289,-56,-32,-15,-1024
15,33997,IMU0,-127,248,-43,-37,-12,-1021
16,33997,IMU1,-131,279,-44,-29,-8,-1049
17,33997,IMU2,-123,260,-40,-30,-17,-1025
18,34007,IMU0,-107,204,-30,-64,-18,-1010
19,34007,IMU1,-111,235,-31,-55,-15,-1042
20,34007,IMU2,-103,218,-28,-57,-21,-1019
21,34017,IMU0,-69,133,-38,-76,-24,-1017
22,34017,IMU1,-74,163,-40,-68,-20,-1050
23,34017,IMU2,-67,146,-37,-73,-28,-1024
24,34027,IMU0,-56,101,-62,-68,-23,-1021
25,34027,IMU1,-60,133,-66,-61,-21,-1050
26,34027,IMU2,-54,115,-63,-65,-28,-1024
27,34037,IMU0,-46,75,-77,-63,-19,-1017
28,34037,IMU1,-49,107,-80,-56,-17,-1047
29,34037,IMU2,-43,89,-78,-58,-22,-1023
30,34047,IMU0,-33,38,-79,-54,-17,-1025
31,34047,IMU1,-36,71,-83,-47,-15,-1052
32,34047,IMU2,-31,53,-81,-49,-20,-1030
33,34057,IMU0,-31,4,-73,-65,-13,-1020
34,34057,IMU1,-33,36,-77,-57,-10,-1048
35,34057,IMU2,-27,18,-75,-61,-16,-1027
36,34067,IMU0,-8,-69,-100,-62,-13,-1015
37,34067,IMU1,-10,-38,-106,-57,-10,-1046
38,34067,IMU2,-5,-54,-103,-66,-16,-1023
39,34077,IMU0,3,-120,-155,-52,-19,-1027
40,34077,IMU1,2,-89,-160,-46,-16,-1053
41,34077,IMU2,7,-106,-157,-53,-23,-1030
42,34087,IMU0,-5,-133,-184,-58,-22,-1035
43,34087,IMU1,-6,-103,-189,-51,-17,-1059
44,34087,IMU2,-1,-120,-187,-57,-24,-1035
45,34097,IMU0,-26,-110,-205,-54,-36,-1040
46,34097,IMU1,-27,-80,-209,-47,-30,-1065
47,34097,IMU2,-22,-98,-207,-51,-37,-1039
48,34107,IMU0,-68,-83,-223,-62,-39,-1053
49,34107,IMU1,-70,-53,-225,-55,-34,-1079
50,34107,IMU2,-64,-71,-225,-60,-42,-1050
51,34117,IMU0,-131,-77,-251,-103,-31,-1057
52,34117,IMU1,-132,-47,-252,-99,-24,-1083
53,34117,IMU2,-128,-65,-251,-107,-32,-1052
54,34127,IMU0,-192,-104,-357,-113,-43,-1075
55,34127,IMU1,-192,-74,-356,-115,-37,-1099
56,34127,IMU2,-190,-92,-355,-129,-45,-1070
57,34137,IMU0,-192,-132,-515,-130,-53,-1084
58,34137,IMU1,-190,-104,-513,-133,-49,-1118
59,34137,IMU2,-189,-120,-512,-148,-57,-1097
60,34147,IMU0,-31,-344,-697,-168,-70,-1082
61,34147,IMU1,-27,-314,-698,-174,-66,-1126
62,34147,IMU2,-28,-331,-698,-193,-73,-1118
63,34157,IMU0,223,-689,-1034,-319,-60,-1288
64,34157,IMU1,239,-656,-1037,-353,-61,-1331
65,34157,IMU2,230,-658,-1039,-402,-64,-1328
66,34167,IMU0,365,-1585,-1807,-243,-63,-1499
67,34167,IMU1,362,-1517,-1807,-243,-66,-1520
68,34167,IMU2,321,-1595,-1820,-224,-62,-1448
69,34177,IMU0,15,-2357,-2513,-122,-131,-1472
70,34177,IMU1,190,-2209,-2523,-127,-136,-1829
71,34177,IMU2,135,-2238,-2534,392,-126,-1631
72,34187,IMU0,-286,-2914,-2787,-124,11,-1660
73,34187,IMU1,-194,-2841,-2798,-58,1,-1839
74,34187,IMU2,-281,-2877,-2807,203,13,-1716
75,34197,IMU0,-903,-2712,-2358,-154,155,-2081
76,34197,IMU1,-833,-2677,-2369,-43,145,-2150
77,34197,IMU2,-892,-2697,-2372,102,155,-2021
78,34207,IMU0,-1426,-1908,-1770,-155,122,-2225
79,34207,IMU1,-1387,-1886,-1768,-79,113,-2279
80,34207,IMU2,-1417,-1895,-1771,0,120,-2207
81,34217,IMU0,-1507,-1103,-1378,-160,66,-2230
82,34217,IMU1,-1489,-1087,-1367,-107,60,-2289
83,34217,IMU2,-1502,-1089,-1372,-70,62,-2261
84,34227,IMU0,-1284,-242,-1090,-190,118,-2270
85,34227,IMU1,-1279,-228,-1077,-146,110,-2326
86,34227,IMU2,-1280,-227,-1078,-122,114,-2321
87,34237,IMU0,-965,471,-769,-205,221,-2290
88,34237,IMU1,-967,491,-759,-160,213,-2342
89,34237,IMU2,-961,488,-756,-142,214,-2339
90,34247,IMU0,-704,785,-455,-193,291,-2250
91,34247,IMU1,-706,814,-446,-159,283,-2290
92,34247,IMU2,-700,802,-442,-148,283,-2277
93,34257,IMU0,-612,754,-225,-171,346,-2190
94,34257,IMU1,-612,791,-216,-138,340,-2215
95,34257,IMU2,-607,772,-212,-132,338,-2190
96,34267,IMU0,-729,455,-1,-225,410,-2177
97,34267,IMU1,-729,497,7,-194,404,-2189
98,34267,IMU2,-724,473,11,-189,403,-2153
99,34277,IMU0,-965,151,165,-226,384,-2172
100,34277,IMU1,-990,158,187,-206,382,-2179
101,34277,IMU2,-958,168,178,-205,378,-2137
102,34287,IMU0,-1198,-182,157,-169,294,-2217
103,34287,IMU1,-1221,-176,163,-165,291,-2225
104,34287,IMU2,-1194,-164,171,-184,289,-2190
105,34297,IMU0,-1355,-578,-94,-161,239,-2286
106,34297,IMU1,-1368,-567,-101,-165,235,-2297
107,34297,IMU2,-1352,-561,-82,-201,235,-2277
108,34307,IMU0,-1363,-547,-437,-128,249,-2426
