,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,40049,IMU1,28,-13,-2,930,7,-449
1,40049,IMU2,8,10,-10,926,-14,-448
2,40059,IMU0,-9,-2,-5,940,5,-455
3,40059,IMU1,26,-21,-3,926,23,-451
4,40059,IMU2,7,4,-12,927,3,-453
5,40069,IMU0,-12,6,0,950,-13,-461
6,40069,IMU1,25,-13,2,938,8,-454
7,40069,IMU2,5,12,-8,935,-16,-455
8,40079,IMU0,2,3,-8,937,-13,-466
9,40079,IMU1,39,-17,-5,925,7,-459
10,40079,IMU2,18,8,-14,922,-14,-456
11,40089,IMU0,2,5,-6,945,-1,-451
12,40089,IMU1,37,-14,-2,931,18,-449
13,40089,IMU2,20,11,-12,928,-1,-450
14,40099,IMU0,-1,11,-2,948,17,-463
15,40099,IMU1,33,-9,3,932,31,-463
16,40099,IMU2,16,17,-7,936,20,-459
17,40109,IMU0,28,42,20,953,25,-436
18,40109,IMU1,65,23,22,952,49,-431
19,40109,IMU2,42,42,18,952,14,-414
20,40119,IMU0,51,41,58,961,-17,-619
21,40119,IMU1,88,18,61,950,2,-613
22,40119,IMU2,72,57,53,951,-21,-615
23,40129,IMU0,75,242,52,975,-70,-695
24,40129,IMU1,108,221,57,955,-59,-674
25,40129,IMU2,88,254,45,968,-58,-685
26,40139,IMU0,68,543,14,1091,-16,-760
27,40139,IMU1,97,519,19,1076,0,-755
28,40139,IMU2,83,563,10,1098,-21,-744
29,40149,IMU0,71,819,64,1182,-29,-731
30,40149,IMU1,94,797,70,1162,-14,-735
31,40149,IMU2,89,837,60,1213,-22,-711
32,40159,IMU0,86,904,168,1544,-85,-772
33,40159,IMU1,111,891,173,1524,-53,-774
34,40159,IMU2,103,905,167,1558,-103,-756
35,40169,IMU0,100,765,207,1837,-159,-815
36,40169,IMU1,126,750,212,1830,-117,-809
37,40169,IMU2,116,767,208,1802,-165,-755
38,40179,IMU0,62,565,213,1905,-123,-827
39,40179,IMU1,89,547,218,1878,-101,-816
40,40179,IMU2,76,565,206,1894,-93,-780
41,40189,IMU0,-25,370,117,2142,-99,-909
42,40189,IMU1,7,351,123,2115,-52,-893
43,40189,IMU2,-13,367,107,2116,-123,-876
44,40199,IMU0,-36,235,65,2156,-83,-962
45,40199,IMU1,-3,215,67,2138,-54,-975
46,40199,IMU2,-16,240,62,2148,-77,-931
47,40209,IMU0,-32,230,110,2183,-44,-1035
48,40209,IMU1,2,213,113,2152,-23,-1011
49,40209,IMU2,-17,238,102,2181,-15,-1103
50,40219,IMU0,-6,358,107,2206,-167,-1147
51,40219,IMU1,22,342,109,2195,-120,-1138
52,40219,IMU2,7,366,109,2155,-159,-1084
53,40229,IMU0,10,445,99,2333,-56,-1119
54,40229,IMU1,37,427,104,2306,-10,-1107
55,40229,IMU2,23,460,95,2323,-87,-1111
56,40239,IMU0,-39,432,29,2374,-104,-1101
57,40239,IMU1,-13,413,34,2337,-77,-1089
58,40239,IMU2,-29,436,20,2378,-99,-1066
59,40249,IMU0,-88,373,-23,2507,-167,-1090
60,40249,IMU1,-57,354,-18,2472,-142,-1086
61,40249,IMU2,-83,367,-30,2485,-109,-1049
62,40259,IMU0,-61,216,-19,2533,-199,-1143
63,40259,IMU1,-28,198,-18,2519,-146,-1142
64,40259,IMU2,-48,212,-14,2477,-215,-1107
65,40269,IMU0,-42,131,22,2640,-132,-1213
66,40269,IMU1,-13,113,24,2631,-75,-1214
67,40269,IMU2,-16,137,29,2602,-208,-1218
68,40279,IMU0,-25,100,72,2785,-153,-1310
69,40279,IMU1,9,80,75,2767,-96,-1315
70,40279,IMU2,-3,101,75,2744,-233,-1296
71,40289,IMU0,-36,90,40,2925,-265,-1407
72,40289,IMU1,2,68,45,2900,-209,-1391
73,40289,IMU2,-20,98,29,2872,-327,-1360
74,40299,IMU0,-71,108,-43,3010,-239,-1460
